id,fips,econ_year,unemp_rate,num_unemployed
7263,17185,2018,4.9,286
7264,17187,2018,4.1,362
7265,17189,2018,2.9,289
7266,17191,2018,5.5,380
7267,17193,2018,4.2,286
7268,17195,2018,4.5,1280
7269,17197,2018,4.2,15095
7270,17199,2018,5,1620
7271,17201,2018,5.6,7987
7272,17203,2018,4,774
7273,18000,2018,3.4,114020
7274,18001,2018,2.6,448
7275,18003,2018,3.1,5746
7276,18005,2018,2.6,1169
7277,18007,2018,3.2,145
7278,18009,2018,3.8,201
7279,18011,2018,2.7,962
7280,18013,2018,3.1,240
7281,18015,2018,3.2,329
7282,18017,2018,3.6,660
7283,18019,2018,3.4,2081
7284,18021,2018,3.8,472
7285,18023,2018,2.8,477
7286,18025,2018,4.4,218
7287,18027,2018,2.7,439
7288,18029,2018,3.6,928
7289,18031,2018,2.9,438
7290,18033,2018,2.8,626
7291,18035,2018,3.9,2136
7292,18037,2018,2.4,567
7293,18039,2018,2.5,2952
7294,18041,2018,4.5,416
7295,18043,2018,3.2,1353
7296,18045,2018,3.5,287
7297,18047,2018,3.6,414
7298,18049,2018,3.3,329
7299,18051,2018,2.6,507
7300,18053,2018,3.8,1212
7301,18055,2018,4.3,595
7302,18057,2018,2.7,4859
7303,18059,2018,3,1193
7304,18061,2018,3.4,691
7305,18063,2018,2.8,2541
7306,18065,2018,3.4,771
7307,18067,2018,4,1502
7308,18069,2018,3.5,638
7309,18071,2018,2.8,638
7310,18073,2018,3.9,634
7311,18075,2018,3.2,317
7312,18077,2018,3.4,506
7313,18079,2018,3.6,485
7314,18081,2018,2.8,2338
7315,18083,2018,3.1,585
7316,18085,2018,2.6,1102
7317,18087,2018,2.5,506
7318,18089,2018,4.9,11244
7319,18091,2018,4.3,2057
7320,18093,2018,3.8,797
7321,18095,2018,3.8,2260
7322,18097,2018,3.4,16811
7323,18099,2018,3.1,726
7324,18101,2018,2.7,141
7325,18103,2018,3.9,623
7326,18105,2018,3.5,2457
7327,18107,2018,3,568
7328,18109,2018,3.3,1209
7329,18111,2018,4.3,300
7330,18113,2018,2.9,680
7331,18115,2018,3.5,110
7332,18117,2018,3.8,327
7333,18119,2018,4.3,399
7334,18121,2018,3.9,281
7335,18123,2018,3.6,338
7336,18125,2018,3.4,210
7337,18127,2018,3.8,3274
7338,18129,2018,2.8,379
7339,18131,2018,3,197
7340,18133,2018,3.7,622
7341,18135,2018,3.8,444
7342,18137,2018,3.5,497
7343,18139,2018,2.8,254
7344,18141,2018,3.5,4764
7345,18143,2018,3.8,405
7346,18145,2018,3.1,706
7347,18147,2018,3.2,353
7348,18149,2018,4.3,446
7349,18151,2018,2.6,531
7350,18153,2018,4.6,393
7351,18155,2018,3.8,194
7352,18157,2018,3.1,3066
7353,18159,2018,2.7,253
7354,18161,2018,3.1,110
7355,18163,2018,3.1,2961
7356,18165,2018,5.4,387
7357,18167,2018,4.3,2113
7358,18169,2018,3.4,508
7359,18171,2018,3.2,133
7360,18173,2018,2.9,957
7361,18175,2018,3.5,480
7362,18177,2018,3.5,1100
7363,18179,2018,2.8,398
7364,18181,2018,3,411
7365,18183,2018,2.8,498
7366,19000,2018,2.6,44202
7367,19001,2018,2.4,101
7368,19003,2018,2,43
7369,19005,2018,3.1,233
7370,19007,2018,3.4,202
7371,19009,2018,2.5,78
7372,19011,2018,2.8,374
7373,19013,2018,2.9,1978
7374,19015,2018,2.2,328
7375,19017,2018,2.1,291
7376,19019,2018,2.6,297
7377,19021,2018,2.2,250
7378,19023,2018,2.8,222
7379,19025,2018,2.6,111
7380,19027,2018,1.9,208
7381,19029,2018,2.7,195
7382,19031,2018,2.5,270
7383,19033,2018,2.7,627
7384,19035,2018,2.2,132
7385,19037,2018,2.8,178
7386,19039,2018,2.9,141
7387,19041,2018,3.3,282
7388,19043,2018,3.3,332
7389,19045,2018,3.3,751
7390,19047,2018,3.5,287
7391,19049,2018,1.8,864
7392,19051,2018,2.8,117
7393,19053,2018,2.3,101
7394,19055,2018,2.1,223
7395,19057,2018,3.4,657
7396,19059,2018,3.3,322
7397,19061,2018,2.5,1382
7398,19063,2018,2.8,150
7399,19065,2018,3,322
7400,19067,2018,2.8,245
7401,19069,2018,2.2,126
7402,19071,2018,1.9,72
7403,19073,2018,2.3,126
7404,19075,2018,2.6,167
7405,19077,2018,2.7,149
7406,19079,2018,2.8,193
7407,19081,2018,2.4,143
7408,19083,2018,2.9,242
7409,19085,2018,2.3,167
7410,19087,2018,2.5,247
7411,19089,2018,2.6,135
7412,19091,2018,2.6,134
7413,19093,2018,2,83
7414,19095,2018,2.1,223
7415,19097,2018,2.8,313
7416,19099,2018,2.7,528
7417,19101,2018,2.3,226
7418,19103,2018,2,1709
7419,19105,2018,3.1,326
7420,19107,2018,3,153
7421,19109,2018,2.1,178
7422,19111,2018,4.1,660
7423,19113,2018,2.9,3451
7424,19115,2018,2.7,165
7425,19117,2018,2,92
7426,19119,2018,1.6,111
7427,19121,2018,3.3,276
7428,19123,2018,2.5,299
7429,19125,2018,2.1,379
7430,19127,2018,4.6,830
7431,19129,2018,2.1,157
7432,19131,2018,1.8,110
7433,19133,2018,2.8,126
7434,19135,2018,3,118
7435,19137,2018,2.5,124
7436,19139,2018,2.7,597
7437,19141,2018,2,166
7438,19143,2018,2,70
7439,19145,2018,2.6,165
7440,19147,2018,2.2,110
7441,19149,2018,2,289
7442,19151,2018,1.9,81
7443,19153,2018,2.6,6994
7444,19155,2018,2.4,1157
7445,19157,2018,2.4,254
7446,19159,2018,2.8,72
7447,19161,2018,2.4,128
7448,19163,2018,3,2663
7449,19165,2018,2,137
7450,19167,2018,1.8,377
7451,19169,2018,1.6,953
7452,19171,2018,3,291
7453,19173,2018,2,66
7454,19175,2018,3.6,233
7455,19177,2018,2.7,102
7456,19179,2018,3.5,627
7457,19181,2018,2.3,657
7458,19183,2018,2.4,293
7459,19185,2018,2.8,78
7460,19187,2018,3.3,644
7461,19189,2018,2.6,133
7462,19191,2018,2.7,324
7463,19193,2018,2.6,1424
7464,19195,2018,2.8,117
7465,19197,2018,2.7,173
7466,20000,2018,3.3,48781
7467,20001,2018,3.9,248
7468,20003,2018,3.4,141
7469,20005,2018,4.5,316
7470,20007,2018,2.5,59
7471,20009,2018,3.2,430
7472,20011,2018,4.1,291
7473,20013,2018,3,160
7474,20015,2018,3.4,1079
7475,20017,2018,2.6,38
7476,20019,2018,3.9,55
7477,20021,2018,3.7,368
7478,20023,2018,2.3,30
7479,20025,2018,2.3,25
7480,20027,2018,3.2,120
7481,20029,2018,3.4,128
7482,20031,2018,4.6,188
7483,20033,2018,2.4,21
7484,20035,2018,3.3,563
7485,20037,2018,3.9,734
7486,20039,2018,2.9,36
7487,20041,2018,3.4,313
7488,20043,2018,3.5,145
7489,20045,2018,3,1969
7490,20047,2018,2.3,35
7491,20049,2018,3.3,39
7492,20051,2018,2.3,394
7493,20053,2018,2.7,73
7494,20055,2018,2.4,499
7495,20057,2018,2.5,428
7496,20059,2018,3.5,494
7497,20061,2018,4.6,529
7498,20063,2018,2.1,30
7499,20065,2018,3.1,35
7500,20067,2018,2.7,92
7501,20069,2018,2,67
7502,20071,2018,2,17
7503,20073,2018,3.5,112
7504,20075,2018,1.9,31
7505,20077,2018,2.8,76
7506,20079,2018,3.2,530
7507,20081,2018,2.1,46
7508,20083,2018,2.4,24
7509,20085,2018,2.9,212
7510,20087,2018,3.2,322
7511,20089,2018,2.7,35
7512,20091,2018,2.8,9580
7513,20093,2018,2.3,47
7514,20095,2018,3.2,108
7515,20097,2018,2.4,31
7516,20099,2018,3.9,397
7517,20101,2018,2.8,22
7518,20103,2018,3.6,1302
7519,20105,2018,2.4,41
7520,20107,2018,5.8,257
7521,20109,2018,2.1,35
7522,20111,2018,3.5,575
7523,20113,2018,2.5,410
7524,20115,2018,3.1,185
7525,20117,2018,2.6,140
7526,20119,2018,2,46
7527,20121,2018,3.5,617
7528,20123,2018,2.2,75
7529,20125,2018,4.2,622
7530,20127,2018,2.7,80
7531,20129,2018,3.2,37
7532,20131,2018,2.3,124
7533,20133,2018,4.8,285
7534,20135,2018,2.7,36
7535,20137,2018,2.1,58
7536,20139,2018,3.7,297
7537,20141,2018,2.5,51
7538,20143,2018,2.8,84
7539,20145,2018,3.1,90
7540,20147,2018,2.4,68
7541,20149,2018,2.7,338
7542,20151,2018,2.7,132
7543,20153,2018,2,30
7544,20155,2018,3.5,1052
7545,20157,2018,2.6,64
7546,20159,2018,2.9,152
7547,20161,2018,2.8,991
7548,20163,2018,3.1,79
7549,20165,2018,2.7,44
7550,20167,2018,2.9,97
7551,20169,2018,3,902
7552,20171,2018,1.9,55
7553,20173,2018,3.7,9178
7554,20175,2018,3.2,303
7555,20177,2018,3.4,3108
7556,20179,2018,2.2,31
7557,20181,2018,2.7,79
7558,20183,2018,2.4,48
7559,20185,2018,2.6,51
7560,20187,2018,2.5,25
7561,20189,2018,2.8,74
7562,20191,2018,3.5,372
7563,20193,2018,2.5,106
7564,20195,2018,3,42
7565,20197,2018,3.1,113
7566,20199,2018,2.4,20
7567,20201,2018,2.7,78
7568,20203,2018,2,27
7569,20205,2018,4.3,172
7570,20207,2018,4.3,68
7571,20209,2018,4.8,3677
7572,21000,2018,4.2,86270
7573,21001,2018,4.8,346
7574,21003,2018,3.7,326
7575,21005,2018,3.5,415
7576,21007,2018,6.8,239
7577,21009,2018,4.3,819
7578,21011,2018,6.6,302
7579,21013,2018,6.1,515
7580,21015,2018,3.3,2308
7581,21017,2018,3.9,374
7582,21019,2018,5.7,1028
7583,21021,2018,4.3,541
7584,21023,2018,4.8,181
7585,21025,2018,7,254
7586,21027,2018,5.2,415
7587,21029,2018,3.9,1670
7588,21031,2018,4.8,244
7589,21033,2018,4.6,249
7590,21035,2018,3.8,711
7591,21037,2018,3.2,1613
7592,21039,2018,4.8,109
7593,21041,2018,4,209
7594,21043,2018,9,879
7595,21045,2018,4.5,304
7596,21047,2018,5.2,1275
7597,21049,2018,4,685
7598,21051,2018,6.8,355
7599,21053,2018,5.3,204
7600,21055,2018,5,193
7601,21057,2018,4.3,135
7602,21059,2018,3.9,1840
7603,21061,2018,5.2,249
7604,21063,2018,9.1,186
7605,21065,2018,5.3,281
7606,21067,2018,3.2,5615
7607,21069,2018,5.3,322
7608,21071,2018,6.3,691
7609,21073,2018,3.6,899
7610,21075,2018,5.5,112
7611,21077,2018,3.9,160
7612,21079,2018,4.3,332
7613,21081,2018,4.2,487
7614,21083,2018,4.9,750
7615,21085,2018,4.8,520
7616,21087,2018,4.1,209
7617,21089,2018,6.4,859
7618,21091,2018,4.1,164
7619,21093,2018,4,1940
7620,21095,2018,7.1,464
7621,21097,2018,4,347
7622,21099,2018,3.9,312
7623,21101,2018,3.7,816
7624,21103,2018,3.7,307
7625,21105,2018,5.5,99
7626,21107,2018,4.5,821
7627,21109,2018,6.8,278
7628,21111,2018,3.9,15684
7629,21113,2018,3.5,934
7630,21115,2018,6.6,446
7631,21117,2018,3.3,2916
7632,21119,2018,6.6,291
7633,21121,2018,6.1,610
7634,21123,2018,4.3,259
7635,21125,2018,5,1230
7636,21127,2018,7,355
7637,21129,2018,6.3,130
7638,21131,2018,6.9,180
7639,21133,2018,6.2,389
7640,21135,2018,8.1,381
7641,21137,2018,4.9,456
7642,21139,2018,6.6,241
7643,21141,2018,3.8,465
7644,21143,2018,4.9,149
7645,21145,2018,5.4,1583
7646,21147,2018,6.1,282
7647,21149,2018,4.8,204
7648,21151,2018,3.7,1754
7649,21153,2018,12.5,365
7650,21155,2018,3.6,350
7651,21157,2018,5.2,769
7652,21159,2018,6.2,173
7653,21161,2018,5.4,386
7654,21163,2018,4.5,555
7655,21165,2018,7.4,171
7656,21167,2018,4.3,426
7657,21169,2018,4.1,167
7658,21171,2018,4.1,190
7659,21173,2018,5.8,673
7660,21175,2018,6.2,276
7661,21177,2018,6.5,686
7662,21179,2018,4.2,950
7663,21181,2018,4.5,147
7664,21183,2018,5.5,545
7665,21185,2018,3.2,1057
7666,21187,2018,4.8,249
7667,21189,2018,7.1,81
7668,21191,2018,4,280
7669,21193,2018,6.1,497
7670,21195,2018,5.7,1137
7671,21197,2018,5.8,289
7672,21199,2018,4.9,1267
7673,21201,2018,4.8,38
7674,21203,2018,4.8,320
7675,21205,2018,5,529
7676,21207,2018,5.6,352
7677,21209,2018,3.2,930
7678,21211,2018,3.3,851
7679,21213,2018,3.8,339
7680,21215,2018,3.5,357
7681,21217,2018,4.1,512
7682,21219,2018,3.9,205
7683,21221,2018,4.7,277
7684,21223,2018,4.1,160
7685,21225,2018,4.8,289
7686,21227,2018,3.6,2309
7687,21229,2018,3.6,218
7688,21231,2018,6.8,511
7689,21233,2018,4.1,237
7690,21235,2018,4.9,671
7691,21237,2018,7.4,141
7692,21239,2018,3,443
7693,22000,2018,4.8,101928
7694,22001,2018,5.3,1275
7695,22003,2018,5.6,494
7696,22005,2018,4.1,2618
7697,22007,2018,6.6,592
7698,22009,2018,5.6,865
7699,22011,2018,5.3,770
7700,22013,2018,5.8,326
7701,22015,2018,4.2,2453
7702,22017,2018,5.4,5687
7703,22019,2018,3.8,4177
7704,22021,2018,5.7,219
7705,22023,2018,3.5,143
7706,22025,2018,6.7,225
7707,22027,2018,5.1,299
7708,22029,2018,6.9,483
7709,22031,2018,5.7,619
7710,22033,2018,4.3,9930
7711,22035,2018,10.1,199
7712,22037,2018,4.6,370
7713,22039,2018,5.7,688
7714,22041,2018,7.1,517
7715,22043,2018,5.7,473
7716,22045,2018,5.8,1648
7717,22047,2018,6.1,869
7718,22049,2018,4.6,316
7719,22051,2018,4.3,9296
7720,22053,2018,4.7,636
7721,22055,2018,4.4,5048
7722,22057,2018,4.7,1966
7723,22059,2018,4.3,274
7724,22061,2018,5.1,1130
7725,22063,2018,4,2757
7726,22065,2018,8.2,297
7727,22067,2018,8.1,826
7728,22069,2018,5.8,952
7729,22071,2018,5,8890
7730,22073,2018,5.1,3625
7731,22075,2018,4.6,463
7732,22077,2018,5.3,529
7733,22079,2018,5.2,2905
7734,22081,2018,4.4,179
7735,22083,2018,6.2,514
7736,22085,2018,5.1,464
7737,22087,2018,4.9,983
7738,22089,2018,4.3,1086
7739,22091,2018,6.5,280
7740,22093,2018,6.2,570
7741,22095,2018,5.6,1106
7742,22097,2018,6.2,1978
7743,22099,2018,5.2,1161
7744,22101,2018,6.5,1302
7745,22103,2018,4.1,4935
7746,22105,2018,5.4,2980
7747,22107,2018,7.6,111
7748,22109,2018,4.9,2303
7749,22111,2018,5.6,513
7750,22113,2018,5.3,1276
7751,22115,2018,6.4,1026
7752,22117,2018,5.7,963
7753,22119,2018,6,884
7754,22121,2018,4.4,600
7755,22123,2018,8.9,356
7756,22125,2018,3.8,208
7757,22127,2018,6.1,304
7758,23000,2018,3.1,21701
7759,23001,2018,3,1690
7760,23003,2018,4.4,1375
7761,23005,2018,2.5,4105
7762,23007,2018,3.7,533
7763,23009,2018,3.5,1025
7764,23011,2018,3,1874
7765,23013,2018,2.9,607
7766,23015,2018,3.1,522
7767,23017,2018,3.7,981
7768,23019,2018,3.5,2671
7769,23021,2018,3.8,286
7770,23023,2018,2.5,489
7771,23025,2018,4.4,1014
7772,23027,2018,3.3,690
7773,23029,2018,4.6,634
7774,23031,2018,2.8,3208
7775,24000,2018,3.8,122527
7776,24001,2018,5.3,1716
7777,24003,2018,3.2,10133
7778,24005,2018,3.9,17729
7779,24009,2018,3.4,1709
7780,24011,2018,3.7,675
7781,24013,2018,3.1,2995
7782,24015,2018,4.3,2272
7783,24017,2018,3.7,3240
7784,24019,2018,5,782
7785,24021,2018,3.4,4529
7786,24023,2018,4.6,718
7787,24025,2018,3.5,4917
7788,24027,2018,2.9,5431
7789,24029,2018,4.2,435
7790,24031,2018,3.1,17095
7791,24033,2018,4,20043
7792,24035,2018,3.2,902
7793,24037,2018,3.7,2062
7794,24039,2018,6.8,627
7795,24041,2018,3.6,714
7796,24043,2018,4.3,3186
7797,24045,2018,5.2,2622
7798,24047,2018,7.9,2007
7799,24510,2018,5.6,15989
7800,25000,2018,3.4,129725
7801,25001,2018,4.4,5080
7802,25003,2018,4.2,2726
7803,25005,2018,4.4,13220
7804,25007,2018,4.7,459
7805,25009,2018,3.5,15027
7806,25011,2018,3.1,1275
7807,25013,2018,4.8,10874
7808,25015,2018,3.1,2812
7809,25017,2018,2.8,25505
7810,25019,2018,4.6,342
7811,25021,2018,3.1,11903
7812,25023,2018,3.6,10173
7813,25025,2018,3.1,14028
7814,25027,2018,3.7,16302
7815,26000,2018,4.2,204839
7816,26001,2018,6.6,251
7817,26003,2018,7.9,255
7818,26005,2018,3.3,2044
7819,26007,2018,5.1,686
7820,26009,2018,5.7,572
7821,26011,2018,7.1,425
7822,26013,2018,6.1,194
7823,26015,2018,3.4,1085
7824,26017,2018,4.8,2426
7825,26019,2018,5.5,487
7826,26021,2018,4.3,3168
7827,26023,2018,3.7,722
7828,26025,2018,4.2,2669
7829,26027,2018,4.1,1000
7830,26029,2018,4.8,629
7831,26031,2018,9.2,990
7832,26033,2018,6.7,1084
7833,26035,2018,6.1,725
7834,26037,2018,3.2,1316
7835,26039,2018,6,333
7836,26041,2018,5.3,910
7837,26043,2018,3.8,481
7838,26045,2018,3.5,2004
7839,26047,2018,5.9,1046
7840,26049,2018,5,8973
7841,26051,2018,5.7,561
7842,26053,2018,5.1,315
7843,26055,2018,3.7,1831
7844,26057,2018,4.7,832
7845,26059,2018,4,834
7846,26061,2018,5.1,829
7847,26063,2018,4.6,719
7848,26065,2018,3.6,5524
7849,26067,2018,3.5,1040
7850,26069,2018,6.4,644
7851,26071,2018,5.6,288
7852,26073,2018,3.9,1356
7853,26075,2018,4,2947
7854,26077,2018,3.4,4597
7855,26079,2018,5.9,463
7856,26081,2018,3,10786
7857,26083,2018,7,62
7858,26085,2018,6.8,249
7859,26087,2018,5.2,2150
7860,26089,2018,4.3,447
7861,26091,2018,4.1,1916
7862,26093,2018,3.3,3423
7863,26095,2018,6.3,149
7864,26097,2018,9.5,496
7865,26099,2018,4.1,18197
7866,26101,2018,5.8,603
7867,26103,2018,4.9,1599
7868,26105,2018,4.9,678
7869,26107,2018,5,928
7870,26109,2018,4.1,447
7871,26111,2018,4,1625
7872,26113,2018,5.1,354
7873,26115,2018,4.2,3194
7874,26117,2018,4.3,1212
7875,26119,2018,8.8,265
7876,26121,2018,4.6,3579
7877,26123,2018,4.4,1019
7878,26125,2018,3.4,22753
7879,26127,2018,6.3,754
7880,26129,2018,6.9,570
7881,26131,2018,7.8,164
7882,26133,2018,4.5,486
7883,26135,2018,6.5,191
7884,26137,2018,5.3,613
7885,26139,2018,2.8,4569
7886,26141,2018,8,404
7887,26143,2018,7.8,615
7888,26145,2018,4.8,4162
7889,26147,2018,4.8,3632
7890,26149,2018,3.7,1061
7891,26151,2018,5.2,997
7892,26153,2018,7.2,242
7893,26155,2018,4.3,1439
7894,26157,2018,5.5,1306
7895,26159,2018,4.9,1729
7896,26161,2018,3.1,6015
7897,26163,2018,5.2,41812
7898,26165,2018,4.7,693
7899,27000,2018,3,92427
7900,27001,2018,5.8,415
7901,27003,2018,2.9,5633
7902,27005,2018,3.7,683
7903,27007,2018,4.2,1019
7904,27009,2018,3.6,783
7905,27011,2018,3.9,98
7906,27013,2018,2.6,1044
7907,27015,2018,3.5,502
7908,27017,2018,4.2,755
7909,27019,2018,2.5,1478
7910,27021,2018,5.3,758
7911,27023,2018,3.3,226
7912,27025,2018,3.5,1031
7913,27027,2018,3,1055
7914,27029,2018,8.4,373
7915,27031,2018,3.6,108
7916,27033,2018,3.7,214
7917,27035,2018,4.1,1309
7918,27037,2018,2.6,6311
7919,27039,2018,3.1,365
7920,27041,2018,2.9,600
7921,27043,2018,3.6,248
7922,27045,2018,3.2,368
7923,27047,2018,3.3,527
7924,27049,2018,2.8,760
7925,27051,2018,4.1,136
7926,27053,2018,2.6,18111
7927,27055,2018,3,308
7928,27057,2018,5.1,506
7929,27059,2018,3.8,813
7930,27061,2018,5.6,1214
7931,27063,2018,3,172
7932,27065,2018,5.7,504
7933,27067,2018,3,750
7934,27069,2018,3,70
7935,27071,2018,6.3,375
7936,27073,2018,3.8,132
7937,27075,2018,3.3,178
7938,27077,2018,3.9,94
7939,27079,2018,4.3,684
7940,27081,2018,3.1,100
7941,27083,2018,2.9,433
7942,27085,2018,3.2,630
7943,27087,2018,4.8,110
7944,27089,2018,6,322
7945,27091,2018,3.2,332
7946,27093,2018,3.6,472
7947,27095,2018,5,637
7948,27097,2018,4.9,848
7949,27099,2018,2.8,569
7950,27101,2018,3.8,187
7951,27103,2018,2.3,474
7952,27105,2018,2.7,304
7953,27107,2018,4.5,149
7954,27109,2018,2.4,2083
7955,27111,2018,3.7,1164
7956,27113,2018,4.3,376
7957,27115,2018,5,744
7958,27117,2018,3,146
7959,27119,2018,3.8,634
7960,27121,2018,2.7,173
7961,27123,2018,2.8,8001
7962,27125,2018,5.3,118
7963,27127,2018,3.7,281
7964,27129,2018,4.1,355
7965,27131,2018,2.9,1054
7966,27133,2018,2.4,135
7967,27135,2018,3.5,272
7968,27137,2018,3.8,3878
7969,27139,2018,2.6,2144
7970,27141,2018,3.3,1693
7971,27143,2018,3.3,277
7972,27145,2018,3,2734
7973,27147,2018,3.1,625
7974,27149,2018,2.5,133
7975,27151,2018,3.8,188
7976,27153,2018,4,542
7977,27155,2018,3.3,59
7978,27157,2018,3.1,373
7979,27159,2018,5.4,317
7980,27161,2018,4.2,376
7981,27163,2018,2.6,3689
7982,27165,2018,3.6,231
7983,27167,2018,3.1,109
7984,27169,2018,2.7,776
7985,27171,2018,3.1,2308
7986,27173,2018,3.1,165
7987,28000,2018,5,62905
7988,28001,2018,6.5,729
7989,28003,2018,4.3,687
7990,28005,2018,6.4,279
7991,28007,2018,5.8,404
7992,28009,2018,5.8,175
7993,28011,2018,6.3,778
7994,28013,2018,4.8,267
7995,28015,2018,5.8,201
7996,28017,2018,5.1,361
7997,28019,2018,5,186
7998,28021,2018,9.4,285
7999,28023,2018,5.7,341
8000,28025,2018,6.3,481
8001,28027,2018,7.2,607
8002,28029,2018,5.7,640
8003,28031,2018,4.6,371
8004,28033,2018,3.9,3543
8005,28035,2018,4.6,1527
8006,28037,2018,6.1,171
8007,28039,2018,6.7,589
8008,28041,2018,6.5,277
8009,28043,2018,4.4,421
8010,28045,2018,5.2,978
8011,28047,2018,4.8,4085
8012,28049,2018,4.8,5186
8013,28051,2018,9.2,523
8014,28053,2018,9.1,199
8015,28055,2018,9.2,34
8016,28057,2018,4.2,433
8017,28059,2018,5.8,3386
8018,28061,2018,6.1,365
8019,28063,2018,13.5,273
8020,28065,2018,6.9,282
8021,28067,2018,5,1285
8022,28069,2018,7.6,273
8023,28071,2018,4,1135
8024,28073,2018,3.8,1160
8025,28075,2018,5.1,1579
8026,28077,2018,6.1,283
8027,28079,2018,5.2,406
8028,28081,2018,4,1626
8029,28083,2018,7.1,711
8030,28085,2018,4.9,709
8031,28087,2018,5,1259
8032,28089,2018,3.8,2036
8033,28091,2018,5.3,533
8034,28093,2018,5.2,741
8035,28095,2018,5,776
8036,28097,2018,5.5,219
8037,28099,2018,5.2,525
8038,28101,2018,4.9,432
8039,28103,2018,6.9,264
8040,28105,2018,4.9,1089
8041,28107,2018,6.2,801
8042,28109,2018,4.9,1150
8043,28111,2018,6.1,259
8044,28113,2018,6,866
8045,28115,2018,4,580
8046,28117,2018,4.4,500
8047,28119,2018,7.9,187
8048,28121,2018,3.6,2712
8049,28123,2018,4.1,527
8050,28125,2018,7.5,121
8051,28127,2018,4.7,508
8052,28129,2018,4.6,308
8053,28131,2018,6,401
8054,28133,2018,8.1,628
8055,28135,2018,5.5,290
8056,28137,2018,5.1,628
8057,28139,2018,4.5,422
8058,28141,2018,4.7,400
8059,28143,2018,5.5,244
8060,28145,2018,3.6,511
8061,28147,2018,6.6,334
8062,28149,2018,5.6,1144
8063,28151,2018,7,1202
8064,28153,2018,5.6,412
8065,28155,2018,5.1,200
8066,28157,2018,8.9,246
8067,28159,2018,5.9,428
8068,28161,2018,5,258
8069,28163,2018,5.7,538
8070,29000,2018,3.2,98179
8071,29001,2018,3.6,379
8072,29003,2018,2.7,258
8073,29005,2018,2.5,69
8074,29007,2018,3.1,335
8075,29009,2018,3,464
8076,29011,2018,3.1,161
8077,29013,2018,3.9,305
8078,29015,2018,4.5,326
8079,29017,2018,3.6,198
8080,29019,2018,2.3,2234
8081,29021,2018,3,1325
8082,29023,2018,4.6,832
8083,29025,2018,3.2,138
8084,29027,2018,2.9,618
8085,29029,2018,4.2,787
8086,29031,2018,2.8,1113
8087,29033,2018,3.2,148
8088,29035,2018,5.1,128
8089,29037,2018,3.1,1679
8090,29039,2018,3.5,197
8091,29041,2018,2.8,106
8092,29043,2018,2.6,1145
8093,29045,2018,3.9,124
8094,29047,2018,2.9,3962
8095,29049,2018,3.2,345
8096,29051,2018,2.5,963
8097,29053,2018,3.1,232
8098,29055,2018,3.9,424
8099,29057,2018,2.7,97
8100,29059,2018,4,278
8101,29061,2018,3,122
8102,29063,2018,3.2,153
8103,29065,2018,3.3,205
8104,29067,2018,4.5,229
8105,29069,2018,5.5,664
8106,29071,2018,3.1,1616
8107,29073,2018,2.9,226
8108,29075,2018,2.4,86
8109,29077,2018,2.6,3824
8110,29079,2018,3.6,164
8111,29081,2018,3.1,118
8112,29083,2018,3.6,351
8113,29085,2018,4.1,159
8114,29087,2018,2.4,63
8115,29089,2018,2.8,141
8116,29091,2018,3.6,582
8117,29093,2018,5.4,192
8118,29095,2018,3.8,13633
8119,29097,2018,2.8,1573
8120,29099,2018,3.1,3648
8121,29101,2018,3.7,846
8122,29103,2018,2.9,55
8123,29105,2018,3.7,625
8124,29107,2018,3.3,548
8125,29109,2018,3.1,555
8126,29111,2018,2.9,145
8127,29113,2018,3.3,918
8128,29115,2018,4.7,241
8129,29117,2018,2.5,187
8130,29119,2018,3.1,323
8131,29121,2018,3,227
8132,29123,2018,3.5,193
8133,29125,2018,3.3,128
8134,29127,2018,3.1,449
8135,29129,2018,3.1,59
8136,29131,2018,3.7,444
8137,29133,2018,3.8,228
8138,29135,2018,3,217
8139,29137,2018,3.6,142
8140,29139,2018,2.9,166
8141,29141,2018,4.3,342
8142,29143,2018,4.8,383
8143,29145,2018,3.1,827
8144,29147,2018,2.9,313
8145,29149,2018,3.5,137
8146,29151,2018,2.4,170
8147,29153,2018,5.2,178
8148,29155,2018,5.5,347
8149,29157,2018,2.3,239
8150,29159,2018,4.1,861
8151,29161,2018,3.1,609
8152,29163,2018,3.6,279
8153,29165,2018,2.6,1503
8154,29167,2018,3.7,529
8155,29169,2018,3.6,530
8156,29171,2018,3.5,84
8157,29173,2018,2.8,159
8158,29175,2018,3.8,393
8159,29177,2018,3.7,400
8160,29179,2018,3.1,95
8161,29181,2018,5.3,268
8162,29183,2018,2.5,5696
8163,29185,2018,4.4,166
8164,29186,2018,2.8,259
8165,29187,2018,3.7,973
8166,29189,2018,3,15859
8167,29195,2018,3.1,332
8168,29197,2018,4.1,83
8169,29199,2018,2.8,68
8170,29201,2018,3.4,688
8171,29203,2018,5,162
8172,29205,2018,3.1,94
8173,29207,2018,4.5,583
8174,29209,2018,4.7,644
8175,29211,2018,3.1,88
8176,29213,2018,5.2,1401
8177,29215,2018,4.1,369
8178,29217,2018,3.2,303
8179,29219,2018,2.8,499
8180,29221,2018,4.5,456
8181,29223,2018,4.8,257
8182,29225,2018,3.1,530
8183,29227,2018,2.9,34
8184,29229,2018,4.2,310
8185,29510,2018,3.9,5871
8186,30000,2018,3.8,19955
8187,30001,2018,3.2,159
8188,30003,2018,9.7,497
8189,30005,2018,4.4,100
8190,30007,2018,4,106
