id,fips,econ_year,num_civ_labor_force,num_employed
17318,20035,2020,16807,15709
17319,20037,2020,18947,17901
17320,20039,2020,1241,1195
17321,20041,2020,8873,8442
17322,20043,2020,4153,3965
17323,20045,2020,64225,60337
17324,20047,2020,1465,1421
17325,20049,2020,1171,1115
17326,20051,2020,16920,16328
17327,20053,2020,2725,2636
17328,20055,2020,20618,19906
17329,20057,2020,17224,16640
17330,20059,2020,14228,13459
17331,20061,2020,11652,10852
17332,20063,2020,1465,1423
17333,20065,2020,1126,1074
17334,20067,2020,3097,2970
17335,20069,2020,3244,3172
17336,20071,2020,825,810
17337,20073,2020,3129,2965
17338,20075,2020,1633,1605
17339,20077,2020,2792,2668
17340,20079,2020,16930,16030
17341,20081,2020,2250,2197
17342,20083,2020,1008,981
17343,20085,2020,7213,6820
17344,20087,2020,10207,9708
17345,20089,2020,1249,1210
17346,20091,2020,342146,324544
17347,20093,2020,2035,1980
17348,20095,2020,3343,3169
17349,20097,2020,1256,1215
17350,20099,2020,9667,9123
17351,20101,2020,755,733
17352,20103,2020,36746,34611
17353,20105,2020,1705,1655
17354,20107,2020,4379,4073
17355,20109,2020,1614,1573
17356,20111,2020,16598,15808
17357,20113,2020,17211,16612
17358,20115,2020,5913,5668
17359,20117,2020,5504,5331
17360,20119,2020,2150,2090
17361,20121,2020,17681,16793
17362,20123,2020,3429,3335
17363,20125,2020,14852,13774
17364,20127,2020,3079,2958
17365,20129,2020,1139,1105
17366,20131,2020,5596,5430
17367,20133,2020,6246,5845
17368,20135,2020,1334,1288
17369,20137,2020,2644,2573
17370,20139,2020,8009,7600
17371,20141,2020,1965,1908
17372,20143,2020,2978,2851
17373,20145,2020,2846,2739
17374,20147,2020,2651,2560
17375,20149,2020,11981,11461
17376,20151,2020,4926,4748
17377,20153,2020,1547,1508
17378,20155,2020,29626,27997
17379,20157,2020,2318,2241
17380,20159,2020,5080,4865
17381,20161,2020,34049,32361
17382,20163,2020,2509,2408
17383,20165,2020,1576,1503
17384,20167,2020,3317,3177
17385,20169,2020,29511,27893
17386,20171,2020,2826,2754
17387,20173,2020,257217,234769
17388,20175,2020,9816,9386
17389,20177,2020,91343,85910
17390,20179,2020,1462,1429
17391,20181,2020,2894,2795
17392,20183,2020,1996,1943
17393,20185,2020,2043,1967
17394,20187,2020,1080,1054
17395,20189,2020,2807,2727
17396,20191,2020,11017,10126
17397,20193,2020,4230,4108
17398,20195,2020,1470,1419
17399,20197,2020,3677,3522
17400,20199,2020,825,807
17401,20201,2020,3062,2986
17402,20203,2020,1258,1232
17403,20205,2020,3913,3609
17404,20207,2020,1567,1474
17405,20209,2020,78392,72303
17406,21000,2020,2019887,1885645
17407,21001,2020,6961,6460
17408,21003,2020,8732,8256
17409,21005,2020,11752,11034
17410,21007,2020,3356,3134
17411,21009,2020,18195,16829
17412,21011,2020,4561,4182
17413,21013,2020,8248,7606
17414,21015,2020,70071,66280
17415,21017,2020,9577,9016
17416,21019,2020,17551,16086
17417,21021,2020,12540,11618
17418,21023,2020,3744,3511
17419,21025,2020,3285,2949
17420,21027,2020,7846,7274
17421,21029,2020,42031,39359
17422,21031,2020,4961,4619
17423,21033,2020,5570,5224
17424,21035,2020,17865,16752
17425,21037,2020,49647,46886
17426,21039,2020,2168,2066
17427,21041,2020,5289,4978
17428,21043,2020,9586,8663
17429,21045,2020,6666,6250
17430,21047,2020,24587,22662
17431,21049,2020,17006,15891
17432,21051,2020,5199,4751
17433,21053,2020,3978,3776
17434,21055,2020,3663,3460
17435,21057,2020,3271,3112
17436,21059,2020,45710,42911
17437,21061,2020,4599,4247
17438,21063,2020,1967,1769
17439,21065,2020,5153,4766
17440,21067,2020,172284,162405
17441,21069,2020,6135,5686
17442,21071,2020,10688,9705
17443,21073,2020,24745,23117
17444,21075,2020,1983,1854
17445,21077,2020,4012,3771
17446,21079,2020,7528,7055
17447,21081,2020,11525,10707
17448,21083,2020,15631,14701
17449,21085,2020,10704,9873
17450,21087,2020,5142,4866
17451,21089,2020,13238,12064
17452,21091,2020,3808,3575
17453,21093,2020,47581,44196
17454,21095,2020,6548,5768
17455,21097,2020,8712,8177
17456,21099,2020,7694,7198
17457,21101,2020,20921,19643
17458,21103,2020,8071,7611
17459,21105,2020,1720,1625
17460,21107,2020,18149,16815
17461,21109,2020,4051,3700
17462,21111,2020,390487,363770
17463,21113,2020,26160,24689
17464,21115,2020,6589,6016
17465,21117,2020,86062,81077
17466,21119,2020,4350,3979
17467,21121,2020,9962,9143
17468,21123,2020,5838,5417
17469,21125,2020,24857,23130
17470,21127,2020,5217,4784
17471,21129,2020,2047,1904
17472,21131,2020,2628,2344
17473,21133,2020,6111,5488
17474,21135,2020,4648,4205
17475,21137,2020,9317,8578
17476,21139,2020,3534,3268
17477,21141,2020,12136,11466
17478,21143,2020,3095,2931
17479,21145,2020,28486,26435
17480,21147,2020,4807,4457
17481,21149,2020,4023,3796
17482,21151,2020,45855,43091
17483,21153,2020,3208,2692
17484,21155,2020,9233,8515
17485,21157,2020,14831,13919
17486,21159,2020,2498,2208
17487,21161,2020,6909,6358
17488,21163,2020,11749,10913
17489,21165,2020,2256,2055
17490,21167,2020,9907,9187
17491,21169,2020,4017,3704
17492,21171,2020,4564,4318
17493,21173,2020,11355,10450
17494,21175,2020,4352,4052
17495,21177,2020,10004,9138
17496,21179,2020,22755,21185
17497,21181,2020,3275,3053
17498,21183,2020,9289,8620
17499,21185,2020,32438,30867
17500,21187,2020,5082,4757
17501,21189,2020,1061,982
17502,21191,2020,6803,6447
17503,21193,2020,8181,7453
17504,21195,2020,19196,17574
17505,21197,2020,5070,4698
17506,21199,2020,25795,23907
17507,21201,2020,788,740
17508,21203,2020,6428,5971
17509,21205,2020,9932,9191
17510,21207,2020,6085,5586
17511,21209,2020,29378,27523
17512,21211,2020,25191,23817
17513,21213,2020,8596,7979
17514,21215,2020,10254,9662
17515,21217,2020,12935,12160
17516,21219,2020,5391,5131
17517,21221,2020,6030,5611
17518,21223,2020,3789,3533
17519,21225,2020,5939,5562
17520,21227,2020,63256,59108
17521,21229,2020,6099,5718
17522,21231,2020,7370,6888
17523,21233,2020,5424,5077
17524,21235,2020,13784,12801
17525,21237,2020,2059,1901
17526,21239,2020,14929,14182
17527,22000,2020,2076643,1905238
17528,22001,2020,23463,21758
17529,22003,2020,8460,7682
17530,22005,2020,64136,59807
17531,22007,2020,8822,7929
17532,22009,2020,15048,13846
17533,22011,2020,14405,13444
17534,22013,2020,5417,4999
17535,22015,2020,56750,53138
17536,22017,2020,102615,93384
17537,22019,2020,98110,89236
17538,22021,2020,3670,3403
17539,22023,2020,3520,3318
17540,22025,2020,3495,3248
17541,22027,2020,5495,5133
17542,22029,2020,6949,6385
17543,22031,2020,10623,9852
17544,22033,2020,228974,211197
17545,22035,2020,1824,1610
17546,22037,2020,7762,7244
17547,22039,2020,11933,11013
17548,22041,2020,7380,6783
17549,22043,2020,8168,7635
17550,22045,2020,27907,25284
17551,22047,2020,13975,12601
17552,22049,2020,6738,6378
17553,22051,2020,211563,191934
17554,22053,2020,12827,11863
17555,22055,2020,113811,105742
17556,22057,2020,41475,38786
17557,22059,2020,6912,6584
17558,22061,2020,20927,19613
17559,22063,2020,68265,63874
17560,22065,2020,3573,3272
17561,22067,2020,10096,9102
17562,22069,2020,16129,15028
17563,22071,2020,181868,159734
17564,22073,2020,69823,64663
17565,22075,2020,9649,8971
17566,22077,2020,9638,8888
17567,22079,2020,55157,51714
17568,22081,2020,3612,3389
17569,22083,2020,8139,7518
17570,22085,2020,9236,8730
17571,22087,2020,20022,17984
17572,22089,2020,24644,22715
17573,22091,2020,4299,3805
17574,22093,2020,9058,8176
17575,22095,2020,19473,17294
17576,22097,2020,32418,29611
17577,22099,2020,22057,20268
17578,22101,2020,19516,17722
17579,22103,2020,116466,108590
17580,22105,2020,56389,51012
17581,22107,2020,1359,1245
17582,22109,2020,46224,42663
17583,22111,2020,8970,8330
17584,22113,2020,23746,21993
17585,22115,2020,15795,14677
17586,22117,2020,16660,15299
17587,22119,2020,14088,12977
17588,22121,2020,13502,12530
17589,22123,2020,3637,3270
17590,22125,2020,5276,4989
17591,22127,2020,4709,4377
17592,23000,2020,676547,639759
17593,23001,2020,54470,51486
17594,23003,2020,29255,27642
17595,23005,2020,160863,152368
17596,23007,2020,13795,12956
17597,23009,2020,27648,26059
17598,23011,2020,61376,58332
17599,23013,2020,19535,18481
17600,23015,2020,16386,15516
17601,23017,2020,25815,24097
17602,23019,2020,74717,70710
17603,23021,2020,7151,6760
17604,23023,2020,19259,18348
17605,23025,2020,22024,20563
17606,23027,2020,19961,18933
17607,23029,2020,13408,12575
17608,23031,2020,110884,104935
17609,24000,2020,3172796,2958287
17610,24001,2020,30835,28437
17611,24003,2020,310413,292309
17612,24005,2020,445695,415263
17613,24009,2020,48543,46006
17614,24011,2020,17436,16469
17615,24013,2020,93073,88333
17616,24015,2020,52083,48988
17617,24017,2020,86099,80309
17618,24019,2020,15990,14923
17619,24021,2020,132867,124969
17620,24023,2020,15274,14261
17621,24025,2020,138337,130336
17622,24027,2020,184474,174916
17623,24029,2020,9664,9026
17624,24031,2020,548398,513663
17625,24033,2020,504276,462879
17626,24035,2020,27202,25712
17627,24037,2020,57281,54513
17628,24039,2020,8720,7996
17629,24041,2020,17776,16707
17630,24043,2020,72703,67799
17631,24045,2020,49403,45722
17632,24047,2020,25069,22270
17633,24510,2020,281187,256482
17634,25000,2020,3658321,3334126
17635,25001,2020,108128,97073
17636,25003,2020,61645,56016
17637,25005,2020,293532,263456
17638,25007,2020,9517,8640
17639,25009,2020,414660,374075
17640,25011,2020,39501,36565
17641,25013,2020,220259,197372
17642,25015,2020,85661,79477
17643,25017,2020,882398,818205
17644,25019,2020,7664,6873
17645,25021,2020,380061,348328
17646,25023,2020,276733,250579
17647,25025,2020,446558,403388
17648,25027,2020,432005,394081
17649,26000,2020,4840843,4362728
17650,26001,2020,3861,3479
17651,26003,2020,3147,2809
17652,26005,2020,62253,57710
17653,26007,2020,13245,12224
17654,26009,2020,10207,9213
17655,26011,2020,5909,5234
17656,26013,2020,3163,2793
17657,26015,2020,31350,29033
17658,26017,2020,49573,45009
17659,26019,2020,8655,7838
17660,26021,2020,72765,66476
17661,26023,2020,19739,18148
17662,26025,2020,61838,55844
17663,26027,2020,24470,22327
17664,26029,2020,12649,11405
17665,26031,2020,10277,8779
17666,26033,2020,16121,14684
17667,26035,2020,11798,10440
17668,26037,2020,40089,37463
17669,26039,2020,5660,5070
17670,26041,2020,16948,15466
17671,26043,2020,12206,11347
17672,26045,2020,56112,51803
17673,26047,2020,17219,15415
17674,26049,2020,179933,159859
17675,26051,2020,9876,8915
17676,26053,2020,5852,5402
17677,26055,2020,48974,44869
17678,26057,2020,17927,16497
17679,26059,2020,20088,18261
17680,26061,2020,15945,14789
17681,26063,2020,15554,14231
17682,26065,2020,146960,136006
17683,26067,2020,30414,28000
17684,26069,2020,10152,9089
17685,26071,2020,4985,4581
17686,26073,2020,33122,30354
17687,26075,2020,74075,67407
17688,26077,2020,131618,122130
17689,26079,2020,7904,7029
17690,26081,2020,357123,330032
17691,26083,2020,884,805
17692,26085,2020,3989,3560
17693,26087,2020,40138,35123
17694,26089,2020,10261,9445
17695,26091,2020,45597,41492
17696,26093,2020,99598,90819
17697,26095,2020,2257,2063
17698,26097,2020,5003,4335
17699,26099,2020,439510,386942
17700,26101,2020,10270,9164
17701,26103,2020,31758,29121
17702,26105,2020,13374,12142
17703,26107,2020,18415,16740
17704,26109,2020,10694,10008
17705,26111,2020,39706,36742
17706,26113,2020,6923,6291
17707,26115,2020,74397,67764
17708,26117,2020,28133,25578
17709,26119,2020,3021,2624
17710,26121,2020,77540,68681
17711,26123,2020,23340,21319
17712,26125,2020,648742,588572
17713,26127,2020,12024,10783
17714,26129,2020,8048,7167
17715,26131,2020,2053,1841
17716,26133,2020,11606,10641
17717,26135,2020,2910,2563
17718,26137,2020,11651,10455
17719,26139,2020,158936,148077
17720,26141,2020,4951,4402
17721,26143,2020,7835,6885
17722,26145,2020,84807,76397
17723,26147,2020,73897,65042
17724,26149,2020,29052,26418
17725,26151,2020,19541,17641
17726,26153,2020,3248,2934
17727,26155,2020,32859,29839
17728,26157,2020,23739,21344
17729,26159,2020,34835,31932
17730,26161,2020,193659,181294
17731,26163,2020,796974,686888
17732,26165,2020,14918,13402
17733,27000,2020,3094702,2903562
17734,27001,2020,7487,6884
17735,27003,2020,198304,185714
17736,27005,2020,18817,17644
17737,27007,2020,24865,23306
17738,27009,2020,22062,20597
17739,27011,2020,2517,2398
17740,27013,2020,40363,38182
17741,27015,2020,14270,13539
17742,27017,2020,17715,16435
17743,27019,2020,58673,55626
17744,27021,2020,14206,12905
17745,27023,2020,6779,6435
17746,27025,2020,30083,28103
17747,27027,2020,36323,34762
17748,27029,2020,4507,4084
17749,27031,2020,2948,2699
17750,27033,2020,6265,5974
17751,27035,2020,32291,29954
17752,27037,2020,242394,227375
17753,27039,2020,12042,11395
17754,27041,2020,21271,20252
17755,27043,2020,7087,6651
17756,27045,2020,11654,11069
17757,27047,2020,16258,15344
17758,27049,2020,26659,25099
17759,27051,2020,3337,3161
17760,27053,2020,710270,663738
17761,27055,2020,10311,9869
17762,27057,2020,9907,9207
17763,27059,2020,21430,19976
17764,27061,2020,22100,20240
17765,27063,2020,5772,5493
17766,27065,2020,9109,8380
17767,27067,2020,24696,23512
17768,27069,2020,2411,2300
17769,27071,2020,5796,5367
17770,27073,2020,3529,3363
17771,27075,2020,5273,4889
17772,27077,2020,2442,2292
17773,27079,2020,16186,15092
17774,27081,2020,3125,2986
17775,27083,2020,14364,13719
17776,27085,2020,19236,18145
17777,27087,2020,2198,1912
17778,27089,2020,5451,5098
17779,27091,2020,9994,9474
17780,27093,2020,13251,12567
17781,27095,2020,12937,11847
17782,27097,2020,17936,16724
17783,27099,2020,20929,19889
17784,27101,2020,4834,4589
17785,27103,2020,20752,19755
17786,27105,2020,11602,11114
17787,27107,2020,3287,3079
17788,27109,2020,91030,86093
17789,27111,2020,31488,29790
17790,27113,2020,8663,8130
17791,27115,2020,14581,13326
17792,27117,2020,4670,4481
17793,27119,2020,16403,15485
17794,27121,2020,6512,6222
17795,27123,2020,290181,270117
17796,27125,2020,2230,2087
17797,27127,2020,7782,7352
17798,27129,2020,8598,8122
17799,27131,2020,37193,35242
17800,27133,2020,5808,5632
17801,27135,2020,7917,7462
17802,27137,2020,101110,93824
17803,27139,2020,83897,78940
17804,27141,2020,52434,49247
17805,27143,2020,8373,7912
17806,27145,2020,90863,85650
17807,27147,2020,20330,19218
17808,27149,2020,5446,5269
17809,27151,2020,4881,4599
17810,27153,2020,13786,13057
17811,27155,2020,1753,1676
17812,27157,2020,12439,11780
17813,27159,2020,6024,5564
17814,27161,2020,9081,8515
17815,27163,2020,143583,135509
17816,27165,2020,6664,6356
17817,27167,2020,3458,3316
17818,27169,2020,28193,26800
17819,27171,2020,75721,71523
17820,27173,2020,5314,5069
17821,28000,2020,1259347,1157546
17822,28001,2020,10609,9441
17823,28003,2020,15419,14458
17824,28005,2020,4460,4084
17825,28007,2020,6977,6397
17826,28009,2020,2995,2745
17827,28011,2020,11537,10531
17828,28013,2020,5598,5146
17829,28015,2020,3462,3195
17830,28017,2020,6964,6207
17831,28019,2020,3601,3370
17832,28021,2020,3105,2657
17833,28023,2020,5846,5355
17834,28025,2020,7946,7021
17835,28027,2020,8362,7314
17836,28029,2020,10759,9871
17837,28031,2020,8379,7803
17838,28033,2020,90498,85029
17839,28035,2020,32983,30328
17840,28037,2020,2770,2541
17841,28039,2020,9013,8195
17842,28041,2020,4337,3917
17843,28043,2020,9305,8638
17844,28045,2020,18692,17106
17845,28047,2020,87410,79148
17846,28049,2020,104391,94636
17847,28051,2020,5530,4634
17848,28053,2020,2225,1897
17849,28055,2020,338,307
17850,28057,2020,10343,9621
17851,28059,2020,58435,52868
17852,28061,2020,6094,5551
17853,28063,2020,1989,1623
17854,28065,2020,4022,3636
17855,28067,2020,25621,23813
17856,28069,2020,3423,3093
17857,28071,2020,26570,24955
17858,28073,2020,30544,28709
17859,28075,2020,29638,27416
17860,28077,2020,4683,4276
17861,28079,2020,8058,7424
17862,28081,2020,41347,37985
17863,28083,2020,9873,8816
17864,28085,2020,14553,13484
17865,28087,2020,25123,23038
17866,28089,2020,52376,48927
17867,28091,2020,10178,9459
17868,28093,2020,14119,13053
17869,28095,2020,15692,14297
17870,28097,2020,3926,3610
17871,28099,2020,10382,9415
17872,28101,2020,8010,7374
17873,28103,2020,3888,3459
17874,28105,2020,22096,20414
17875,28107,2020,12739,11488
17876,28109,2020,23200,21502
17877,28111,2020,4245,3876
17878,28113,2020,14674,13366
17879,28115,2020,14911,13755
17880,28117,2020,11207,10428
17881,28119,2020,2355,2099
17882,28121,2020,74377,70428
17883,28123,2020,12681,11942
17884,28125,2020,1475,1314
17885,28127,2020,10445,9730
17886,28129,2020,6631,6248
17887,28131,2020,7012,6483
17888,28133,2020,7491,6651
17889,28135,2020,5197,4810
17890,28137,2020,11990,11070
17891,28139,2020,9394,8739
17892,28141,2020,8399,7849
17893,28143,2020,4590,3908
17894,28145,2020,14156,13150
17895,28147,2020,4997,4575
17896,28149,2020,20215,18448
17897,28151,2020,16182,14397
17898,28153,2020,7494,6843
17899,28155,2020,3891,3603
17900,28157,2020,2777,2406
17901,28159,2020,7360,6723
17902,28161,2020,4900,4513
17903,28163,2020,9877,8917
17904,29000,2020,3052700,2867162
17905,29001,2020,10086,9572
17906,29003,2020,9749,9355
17907,29005,2020,2744,2634
17908,29007,2020,10339,9728
17909,29009,2020,15692,14673
17910,29011,2020,5187,4931
17911,29013,2020,7662,7255
17912,29015,2020,7235,6709
17913,29017,2020,5409,5105
17914,29019,2020,96381,92311
17915,29021,2020,43827,41667
17916,29023,2020,18183,17032
17917,29025,2020,4279,4050
17918,29027,2020,21366,20410
17919,29029,2020,18829,17502
17920,29031,2020,40333,38254
17921,29033,2020,4680,4397
17922,29035,2020,2524,2359
17923,29037,2020,54079,51203
17924,29039,2020,5734,5478
17925,29041,2020,3781,3628
17926,29043,2020,45241,43008
17927,29045,2020,3169,2979
17928,29047,2020,136568,128194
17929,29049,2020,10564,9936
17930,29051,2020,39151,37432
17931,29053,2020,7219,6818
17932,29055,2020,10852,10157
17933,29057,2020,3560,3405
17934,29059,2020,7034,6620
17935,29061,2020,4123,3948
17936,29063,2020,4791,4585
17937,29065,2020,6351,6045
17938,29067,2020,5167,4768
17939,29069,2020,11562,10718
17940,29071,2020,52661,49396
17941,29073,2020,7606,7168
17942,29075,2020,3405,3289
17943,29077,2020,150766,142704
17944,29079,2020,4333,4134
17945,29081,2020,3811,3639
17946,29083,2020,9673,9106
17947,29085,2020,3879,3683
17948,29087,2020,2578,2491
17949,29089,2020,4822,4622
17950,29091,2020,16201,15118
17951,29093,2020,3500,3254
17952,29095,2020,360213,334471
17953,29097,2020,56154,52968
17954,29099,2020,116774,109655
17955,29101,2020,23108,21796
17956,29103,2020,1757,1686
17957,29105,2020,16731,15343
17958,29107,2020,16582,15711
17959,29109,2020,17672,16599
17960,29111,2020,4966,4723
17961,29113,2020,28723,26926
17962,29115,2020,5093,4781
17963,29117,2020,7389,7107
17964,29119,2020,10578,10052
17965,29121,2020,7435,7079
17966,29123,2020,5475,5117
17967,29125,2020,3909,3720
17968,29127,2020,14299,13612
17969,29129,2020,1889,1821
17970,29131,2020,12308,11547
17971,29133,2020,5701,5396
17972,29135,2020,7368,7055
17973,29137,2020,3789,3564
17974,29139,2020,5750,5464
17975,29141,2020,8273,7755
17976,29143,2020,8483,7991
17977,29145,2020,26732,25179
17978,29147,2020,10722,10232
17979,29149,2020,3938,3673
17980,29151,2020,7078,6824
17981,29153,2020,3467,3216
17982,29155,2020,6271,5770
17983,29157,2020,9826,9264
17984,29159,2020,20626,19218
17985,29161,2020,19776,18833
17986,29163,2020,7549,7137
17987,29165,2020,58458,55275
17988,29167,2020,14331,13661
17989,29169,2020,14583,13761
17990,29171,2020,2275,2175
17991,29173,2020,5627,5376
17992,29175,2020,10210,9605
17993,29177,2020,10966,10213
